date,transaction_volume
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-22,0.0
2010-05-23,0.0
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,0.0
2010-05-29,0.0
2010-05-30,0.0
2010-05-31,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-06-05,0.0
2010-06-06,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-12,0.0
2010-06-13,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-19,0.0
2010-06-20,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-26,0.0
2010-06-27,0.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,0.0
2010-07-03,0.0
2010-07-04,0.0
2010-07-05,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-10,0.0
2010-07-11,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-17,0.0
2010-07-18,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-24,0.0
2010-07-25,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-07-31,0.0
2010-08-01,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-07,0.0
2010-08-08,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-14,0.0
2010-08-15,0.0
2010-08-16,4144.31
2010-08-17,3528.98
2010-08-18,2616.91
2010-08-19,1448.35
2010-08-20,2078.52
2010-08-21,2707.28
2010-08-22,1224.92
2010-08-23,1292.1
2010-08-24,1476.35
2010-08-25,1113.55
2010-08-26,997.09
2010-08-27,1721.65
2010-08-28,997.5
2010-08-29,516.1
2010-08-30,830.1
2010-08-31,2408.93
2010-09-01,1725.17
2010-09-02,2084.01
2010-09-03,1851.16
2010-09-04,1801.45
2010-09-05,8235.43
2010-09-06,4599.31
2010-09-07,1097.31
2010-09-08,1058.62
2010-09-09,2049.84
2010-09-10,850.1
2010-09-11,612.91
2010-09-12,1113.77
2010-09-13,7030.39
2010-09-14,1817.41
2010-09-15,2397.57
2010-09-16,2074.82
2010-09-17,4522.93
2010-09-18,2624.28
2010-09-19,3067.68
2010-09-20,2492.88
2010-09-21,1662.23
2010-09-22,2680.69
2010-09-23,7595.43
2010-09-24,1182.85
2010-09-25,1796.54
2010-09-26,1354.83
2010-09-27,2004.65
2010-09-28,4900.25
2010-09-29,5640.82
2010-09-30,2529.63
2010-10-01,3496.91
2010-10-02,21832.93
2010-10-03,4545.04
2010-10-04,33360.44
2010-10-05,12318.34
2010-10-06,7289.88
2010-10-07,7655.23
2010-10-08,13222.32
2010-10-09,16707.3
2010-10-10,11843.03
2010-10-11,5486.08
2010-10-12,7026.5
2010-10-13,11424.97
2010-10-14,17790.93
2010-10-15,14646.62
2010-10-16,19940.71
2010-10-17,10849.08
2010-10-18,21754.48
2010-10-19,26573.09
2010-10-20,19965.95
2010-10-21,18643.42
2010-10-22,14226.72
2010-10-23,4800.57
2010-10-24,11527.03
2010-10-25,22498.97
2010-10-26,29164.69
2010-10-27,36556.07
2010-10-28,35648.13
2010-10-29,16354.02
2010-10-30,11112.91
2010-10-31,12331.93
2010-11-01,8109.5
2010-11-02,11879.75
2010-11-03,10825.93
2010-11-04,32927.34
2010-11-05,10081.09
2010-11-06,36627.83
2010-11-07,32311.08
2010-11-08,159823.34
2010-11-09,14344.42
2010-11-10,11709.52
2010-11-11,9154.81
2010-11-12,9061.08
2010-11-13,11041.08
2010-11-14,9929.91
2010-11-15,70749.65
2010-11-16,94518.99
2010-11-17,16140.13
2010-11-18,16064.25
2010-11-19,14815.22
2010-11-20,44521.71
2010-11-21,35289.53
2010-11-22,8806.2
2010-11-23,12072.16
2010-11-24,10809.98
2010-11-25,14812.12
2010-11-26,24949.32
2010-11-27,6797.95
2010-11-28,6942.88
2010-11-29,8672.7
2010-11-30,13200.05
2010-12-01,11558.95
2010-12-02,14611.21
2010-12-03,6895.4
2010-12-04,15003.19
2010-12-05,4499.72
2010-12-06,19257.97
2010-12-07,19106.24
2010-12-08,6817.84
2010-12-09,8924.41
2010-12-10,5067.22
2010-12-11,17539.87
2010-12-12,10035.54
2010-12-13,39398.72
2010-12-14,29377.61
2010-12-15,27767.8
2010-12-16,21180.26
2010-12-17,15868.06
2010-12-18,21047.42
2010-12-19,23524.56
2010-12-20,21612.14
2010-12-21,25600.19
2010-12-22,21682.05
2010-12-23,15727.01
2010-12-24,15543.1
2010-12-25,28148.99
2010-12-26,17509.65
2010-12-27,23789.06
2010-12-28,15279.5
2010-12-29,32144.02
2010-12-30,19372.92
2010-12-31,17230.32
2011-01-01,16573.34
2011-01-02,14107.64
2011-01-03,20643.06
2011-01-04,11654.4
2011-01-05,14830.72
2011-01-06,9594.89
2011-01-07,17524.87
2011-01-08,18490.78
2011-01-09,12248.11
2011-01-10,26638.51
2011-01-11,33379.45
2011-01-12,20126.61
2011-01-13,43176.57
2011-01-14,33250.32
2011-01-15,22249.58
2011-01-16,25283.19
2011-01-17,20443.64
2011-01-18,33607.4
2011-01-19,18539.08
2011-01-20,18245.12
2011-01-21,24513.86
2011-01-22,29919.77
2011-01-23,35244.96
2011-01-24,28223.14
2011-01-25,22872.23
2011-01-26,26948.98
2011-01-27,455463.54
2011-01-28,20371.45
2011-01-29,29723.72
2011-01-30,179572.27
2011-01-31,97310.78
2011-02-01,89447.18
2011-02-02,83256.82
2011-02-03,46694.92
2011-02-04,42472.23
2011-02-05,60033.81
2011-02-06,67692.94
2011-02-07,133100.17
2011-02-08,60427.86
2011-02-09,123016.26
2011-02-10,222068.91
2011-02-11,249347.07
2011-02-12,140581.78
2011-02-13,109432.86
2011-02-14,140505.56
2011-02-15,96391.59
2011-02-16,63910.44
2011-02-17,97397.82
2011-02-18,108330.55
2011-02-19,163321.86
2011-02-20,185711.36
2011-02-21,192603.09
2011-02-22,310404.06
2011-02-23,323562.3
2011-02-24,208105.12
2011-02-25,168570.86
2011-02-26,156523.24
2011-02-27,177012.84
2011-02-28,110930.74
2011-03-01,981585.96
2011-03-02,2241063.12
2011-03-03,210536.02
2011-03-04,277447.77
2011-03-05,112899.85
2011-03-06,155557.12
2011-03-07,184332.59
2011-03-08,161979.18
2011-03-09,209453.9
2011-03-10,301360.1
2011-03-11,250404.15
2011-03-12,140836.53
2011-03-13,187504.21
2011-03-14,184808.09
2011-03-15,106937.46
2011-03-16,130720.56
2011-03-17,134839.89
2011-03-18,132899.76
2011-03-19,91966.07
2011-03-20,106972.83
2011-03-21,117767.38
2011-03-22,159640.48
2011-03-23,211173.71
2011-03-24,241090.72
2011-03-25,252611.48
2011-03-26,277732.17
2011-03-27,124154.08
2011-03-28,109780.31
2011-03-29,87016.88
2011-03-30,96665.81
2011-03-31,111729.86
2011-04-01,61276.42
2011-04-02,75055.73
2011-04-03,63542.32
2011-04-04,99622.94
2011-04-05,82555.67
2011-04-06,61875.31
2011-04-07,83124.89
2011-04-08,97725.67
2011-04-09,104796.6
2011-04-10,62905.13
2011-04-11,66953.4
2011-04-12,117375.32
2011-04-13,165748.19
2011-04-14,138511.39
2011-04-15,101345.93
2011-04-16,360279.21
2011-04-17,1404286.58
2011-04-18,149771.34
2011-04-19,3125669.25
2011-04-20,5559625.46
2011-04-21,509413.78
2011-04-22,203359.06
2011-04-23,257471.71
2011-04-24,172259.05
2011-04-25,157065.96
2011-04-26,297568.84
2011-04-27,469057.5
2011-04-28,301773.44
2011-04-29,2013129.9
2011-04-30,1329230.17
2011-05-01,509920.38
2011-05-02,387279.58
2011-05-03,623987.37
2011-05-04,963797.79
2011-05-05,541832.73
2011-05-06,978820.52
2011-05-07,801328.89
2011-05-08,2015177.2
2011-05-09,586274.72
2011-05-10,2690462.0
2011-05-11,943454.9
2011-05-12,1211816.37
2011-05-13,3386601.29
2011-05-14,14050283.39
2011-05-15,2129339.18
2011-05-16,2169919.41
2011-05-17,1608206.91
2011-05-18,1306251.59
2011-05-19,1263899.34
2011-05-20,2169730.1
2011-05-21,3904884.03
2011-05-22,5686240.26
2011-05-23,3264557.57
2011-05-24,2577126.6
2011-05-25,3057778.32
2011-05-26,3528527.43
2011-05-27,4649490.65
2011-05-28,1916786.19
2011-05-29,2229793.77
2011-05-30,2346948.14
2011-05-31,2486925.23
2011-06-01,2507309.76
2011-06-02,3577668.27
2011-06-03,7999464.14
2011-06-04,7864373.33
2011-06-05,9585779.23
2011-06-06,15303944.27
2011-06-07,10462257.12
2011-06-08,21689181.59
2011-06-09,22815365.21
2011-06-10,22762035.98
2011-06-11,26007551.95
2011-06-12,29644626.15
2011-06-13,25463164.96
2011-06-14,29582052.35
2011-06-15,83219230.01
2011-06-16,167992817.82
2011-06-17,24311416.46
2011-06-18,20323851.37
2011-06-19,81071383.62
2011-06-20,23410321.0
2011-06-21,58111900.28
2011-06-22,23149916.07
2011-06-23,28556257.58
2011-06-24,83690296.01
2011-06-25,187780395.34
2011-06-26,64655589.5
2011-06-27,31773700.96
2011-06-28,116201734.38
2011-06-29,46870801.89
2011-06-30,25155892.33
2011-07-01,17643320.55
2011-07-02,13461774.6
2011-07-03,8889547.85
2011-07-04,19655291.81
2011-07-05,5222983.66
2011-07-06,8412738.26
2011-07-07,7200398.51
2011-07-08,4386129.24
2011-07-09,29870132.44
2011-07-10,36677706.47
2011-07-11,14465761.26
2011-07-12,15104221.07
2011-07-13,20026803.36
2011-07-14,26836671.97
2011-07-15,8488299.49
2011-07-16,16999730.46
2011-07-17,7504723.85
2011-07-18,43057475.61
2011-07-19,38390959.93
2011-07-20,7436961.64
2011-07-21,18241254.51
2011-07-22,21200939.77
2011-07-23,8240067.85
2011-07-24,7501055.38
2011-07-25,20419115.15
2011-07-26,16409910.66
2011-07-27,17720451.51
2011-07-28,46598487.04
2011-07-29,9333091.8
2011-07-30,4391767.43
2011-07-31,8034637.94
2011-08-01,7168747.97
2011-08-02,4972906.06
2011-08-03,4266756.59
2011-08-04,3410348.19
2011-08-05,5116772.52
2011-08-06,2990974.11
2011-08-07,2823478.13
2011-08-08,8032766.41
2011-08-09,24612513.98
2011-08-10,11404656.65
2011-08-11,4587036.29
2011-08-12,3155925.49
2011-08-13,3008510.6
2011-08-14,4747389.42
2011-08-15,3767264.37
2011-08-16,3988813.97
2011-08-17,3519425.04
2011-08-18,4384010.52
2011-08-19,6338723.61
2011-08-20,2580777.41
2011-08-21,2764315.91
2011-08-22,3057897.45
2011-08-23,4858468.59
2011-08-24,6123196.27
2011-08-25,3772817.25
2011-08-26,2418878.18
2011-08-27,23348457.83
2011-08-28,1644718.65
2011-08-29,2118135.67
2011-08-30,2080162.59
2011-08-31,2219953.6
2011-09-01,2703300.44
2011-09-02,2153184.18
2011-09-03,1913606.41
2011-09-04,14204978.22
2011-09-05,17281291.11
2011-09-06,21202917.28
2011-09-07,4418409.25
2011-09-08,2642063.23
2011-09-09,2130185.07
2011-09-10,1340375.25
2011-09-11,6152537.46
2011-09-12,3749865.33
2011-09-13,2038259.76
2011-09-14,1701522.78
2011-09-15,1449730.48
2011-09-16,3223537.64
2011-09-17,1657583.5
2011-09-18,1502147.39
2011-09-19,1749136.44
2011-09-20,2111730.38
2011-09-21,2184896.56
2011-09-22,1680851.08
2011-09-23,1891899.91
2011-09-24,1229152.73
2011-09-25,1549519.86
2011-09-26,1379596.3
2011-09-27,2049711.87
2011-09-28,1681268.86
2011-09-29,1540568.57
2011-09-30,1471318.74
2011-10-01,2080410.94
2011-10-02,1576830.89
2011-10-03,2010267.46
2011-10-04,2027625.29
2011-10-05,1983985.5
2011-10-06,2506253.39
2011-10-07,1614134.86
2011-10-08,1118485.73
2011-10-09,1280047.85
2011-10-10,1302931.96
2011-10-11,1297274.73
2011-10-12,1307554.99
2011-10-13,1223675.88
2011-10-14,1081670.87
2011-10-15,1473536.32
2011-10-16,929818.43
2011-10-17,1407102.13
2011-10-18,929970.51
2011-10-19,689480.12
2011-10-20,682795.85
2011-10-21,1424217.18
2011-10-22,1785927.13
2011-10-23,1740616.81
2011-10-24,1023053.84
2011-10-25,1042225.94
2011-10-26,1224136.92
2011-10-27,1530569.3
2011-10-28,1391270.53
2011-10-29,1646420.24
2011-10-30,701358.02
2011-10-31,1224160.91
2011-11-01,1857341.21
2011-11-02,1296165.99
2011-11-03,1128242.13
2011-11-04,1249552.24
2011-11-05,857349.4
2011-11-06,686676.55
2011-11-07,788013.98
2011-11-08,3487111.15
2011-11-09,2916033.48
2011-11-10,1022041.0
2011-11-11,878422.86
2011-11-12,833430.53
2011-11-13,781868.03
2011-11-14,878428.15
2011-11-15,821682.22
2011-11-16,5004364.37
2011-11-17,7303469.71
2011-11-18,10891537.13
2011-11-19,8941203.93
2011-11-20,3495162.72
2011-11-21,3774287.07
2011-11-22,8294617.37
2011-11-23,3659717.4
2011-11-24,3681691.91
2011-11-25,2671820.11
2011-11-26,3961248.37
2011-11-27,4423941.59
2011-11-28,10083942.29
2011-11-29,11087320.43
2011-11-30,19145733.17
2011-12-01,6423697.23
2011-12-02,17002300.49
2011-12-03,10239487.82
2011-12-04,8094574.44
2011-12-05,8495947.08
2011-12-06,21852660.91
2011-12-07,16809997.21
2011-12-08,13524498.11
2011-12-09,6009495.75
2011-12-10,3428662.74
2011-12-11,2755599.75
2011-12-12,2343824.55
2011-12-13,1127263.15
2011-12-14,1334079.56
2011-12-15,1455951.53
2011-12-16,1561602.78
2011-12-17,1138448.0
2011-12-18,1053157.84
2011-12-19,1626689.94
2011-12-20,2086216.66
2011-12-21,2281661.38
2011-12-22,1698774.71
2011-12-23,1031446.67
2011-12-24,1220736.71
2011-12-25,1232822.07
2011-12-26,2819223.13
2011-12-27,2681875.78
2011-12-28,1140931.37
2011-12-29,2119780.59
2011-12-30,1165934.99
2011-12-31,1191478.2
2012-01-01,1617007.69
2012-01-02,1284067.02
2012-01-03,1413830.74
2012-01-04,2082713.71
2012-01-05,4263574.78
2012-01-06,3963950.3
2012-01-07,2205469.92
2012-01-08,2399301.22
2012-01-09,3001201.95
2012-01-10,2560395.95
2012-01-11,2710825.81
2012-01-12,2452966.4
2012-01-13,2823282.08
2012-01-14,2161262.47
2012-01-15,1807731.18
2012-01-16,3053486.02
2012-01-17,3024314.22
2012-01-18,2404139.75
2012-01-19,2529947.07
2012-01-20,2384860.52
2012-01-21,2060527.16
2012-01-22,1884660.89
2012-01-23,1873670.75
2012-01-24,2459595.92
2012-01-25,2724477.98
2012-01-26,2590684.84
2012-01-27,2051637.09
2012-01-28,1286815.9
2012-01-29,1908373.97
2012-01-30,1791535.34
2012-01-31,1898650.99
2012-02-01,2380477.82
2012-02-02,2266561.99
2012-02-03,2355570.85
2012-02-04,2253817.71
2012-02-05,1981170.14
2012-02-06,1802271.77
2012-02-07,1766700.02
2012-02-08,1752299.43
2012-02-09,1570667.8
2012-02-10,1865353.26
2012-02-11,2528311.33
2012-02-12,1767967.13
2012-02-13,2424635.18
2012-02-14,6928272.39
2012-02-15,6589159.41
2012-02-16,7308953.68
2012-02-17,4522175.22
2012-02-18,3080291.79
2012-02-19,1679473.14
2012-02-20,1933328.38
2012-02-21,1739284.12
2012-02-22,3548479.94
2012-02-23,3259158.28
2012-02-24,2935505.59
2012-02-25,2102964.77
2012-02-26,1693414.93
2012-02-27,1874427.38
2012-02-28,1856011.05
2012-02-29,1639194.53
2012-03-01,3305273.17
2012-03-02,2709625.34
2012-03-03,1832187.91
2012-03-04,3199550.27
2012-03-05,1883304.76
2012-03-06,1779673.94
2012-03-07,1883897.34
2012-03-08,2586435.08
2012-03-09,2957454.78
2012-03-10,1915124.75
2012-03-11,2104396.02
2012-03-12,2992063.18
2012-03-13,2675123.23
2012-03-14,3259452.27
2012-03-15,2594042.11
2012-03-16,2684948.02
2012-03-17,2459988.07
2012-03-18,2017765.7
2012-03-19,2315601.71
2012-03-20,2412925.66
2012-03-21,2477292.2
2012-03-22,3656334.63
2012-03-23,4319615.38
2012-03-24,3872480.56
2012-03-25,1961686.65
2012-03-26,2483974.6
2012-03-27,2671496.25
2012-03-28,3283904.94
2012-03-29,5813008.95
2012-03-30,4757873.45
2012-03-31,4285087.62
2012-04-01,2983190.41
2012-04-02,3455953.08
2012-04-03,4104144.77
2012-04-04,3755130.1
2012-04-05,4670532.84
2012-04-06,2893255.59
2012-04-07,1702313.65
2012-04-08,5969204.81
2012-04-09,7788658.17
2012-04-10,3936368.82
2012-04-11,7386878.42
2012-04-12,6215377.13
2012-04-13,4527491.76
2012-04-14,4926752.71
2012-04-15,6294632.77
2012-04-16,8006641.41
2012-04-17,5756079.03
2012-04-18,5641893.48
2012-04-19,3522218.1
2012-04-20,14756694.37
2012-04-21,6566399.08
2012-04-22,5006980.83
2012-04-23,4080541.0
2012-04-24,3776617.57
2012-04-25,5165526.98
2012-04-26,9403699.21
2012-04-27,7378136.66
2012-04-28,4575756.13
2012-04-29,4809740.22
2012-04-30,5424665.26
2012-05-01,5366095.85
2012-05-02,5486242.49
2012-05-03,6218162.15
2012-05-04,5711136.88
2012-05-05,6258337.88
2012-05-06,3291120.89
2012-05-07,11052855.51
2012-05-08,19629362.27
2012-05-09,11843089.57
2012-05-10,6198855.91
2012-05-11,7548651.63
2012-05-12,16367452.29
2012-05-13,7406067.78
2012-05-14,11331491.19
2012-05-15,18705251.84
2012-05-16,17155829.99
2012-05-17,17330410.09
2012-05-18,9434205.83
2012-05-19,6259489.81
2012-05-20,10190686.36
2012-05-21,19237124.59
2012-05-22,21167813.2
2012-05-23,9112940.9
2012-05-24,5887175.27
2012-05-25,12398737.05
2012-05-26,24520779.59
2012-05-27,10207095.08
2012-05-28,10895140.24
2012-05-29,16021144.12
2012-05-30,12170640.29
2012-05-31,24583979.18
2012-06-01,15393019.94
2012-06-02,10400220.62
2012-06-03,9132335.34
2012-06-04,24090845.95
2012-06-05,24191593.07
2012-06-06,14102618.8
2012-06-07,26344228.69
2012-06-08,30204896.78
2012-06-09,8655269.39
2012-06-10,17927646.56
2012-06-11,16701948.38
2012-06-12,14582322.02
2012-06-13,14242600.42
2012-06-14,28440142.36
2012-06-15,20553762.1
2012-06-16,25009007.77
2012-06-17,8929281.99
2012-06-18,15468309.72
2012-06-19,13587672.79
2012-06-20,11268757.12
2012-06-21,6924164.31
2012-06-22,14991455.98
2012-06-23,19684346.54
2012-06-24,12254239.2
2012-06-25,11619123.62
2012-06-26,11106363.36
2012-06-27,12822447.75
2012-06-28,23205847.94
2012-06-29,16444309.54
2012-06-30,9121247.27
2012-07-01,8971833.13
2012-07-02,7792918.85
2012-07-03,9347584.58
2012-07-04,14768761.16
2012-07-05,13265441.54
2012-07-06,9101170.98
2012-07-07,27236326.73
2012-07-08,5495990.55
2012-07-09,14643412.38
2012-07-10,15232269.0
2012-07-11,8189814.4
2012-07-12,9918534.64
2012-07-13,19229619.76
2012-07-14,18735004.5
2012-07-15,10378425.19
2012-07-16,16265407.61
2012-07-17,20744142.1
2012-07-18,15044748.22
2012-07-19,11195064.81
2012-07-20,13647414.82
2012-07-21,20691225.02
2012-07-22,15424497.64
2012-07-23,18697941.0
2012-07-24,15333307.42
2012-07-25,8652872.77
2012-07-26,20003938.61
2012-07-27,19148990.18
2012-07-28,15350654.77
2012-07-29,9749355.86
2012-07-30,8508825.31
2012-07-31,27437083.06
2012-08-01,21414316.35
2012-08-02,17689957.5
2012-08-03,14989679.94
2012-08-04,15457010.04
2012-08-05,20645964.67
2012-08-06,21678098.98
2012-08-07,21035756.83
2012-08-08,18084484.28
2012-08-09,16785749.38
2012-08-10,18783186.47
2012-08-11,17739109.48
2012-08-12,18642339.39
2012-08-13,22194086.28
2012-08-14,18141487.58
2012-08-15,22210215.6
2012-08-16,27704657.5
2012-08-17,39312501.43
2012-08-18,26712769.97
2012-08-19,53427706.36
2012-08-20,92671855.31
2012-08-21,55395454.51
2012-08-22,79330051.09
2012-08-23,76267569.04
2012-08-24,113142211.65
2012-08-25,54539414.01
2012-08-26,35293438.95
2012-08-27,68940000.16
2012-08-28,74575625.0
2012-08-29,159837727.02
2012-08-30,124981906.05
2012-08-31,91688441.51
2012-09-01,88147398.04
2012-09-02,59365703.27
2012-09-03,38248771.68
2012-09-04,66936554.68
2012-09-05,96648605.77
2012-09-06,237496263.39
2012-09-07,202468611.6
2012-09-08,84480296.04
2012-09-09,42552154.29
2012-09-10,206181645.39
2012-09-11,221123008.04
2012-09-12,120417393.66
2012-09-13,278059530.19
2012-09-14,204988506.93
2012-09-15,84905326.9
2012-09-16,164256450.5
2012-09-17,153268508.94
2012-09-18,154034376.8
2012-09-19,384145888.72
2012-09-20,198517865.13
2012-09-21,317792193.46
2012-09-22,183412120.49
2012-09-23,96700511.44
2012-09-24,96540765.39
2012-09-25,21912774.46
2012-09-26,20702993.56
2012-09-27,16660536.43
2012-09-28,31676919.06
2012-09-29,15808964.65
2012-09-30,17816983.11
2012-10-01,20097026.78
2012-10-02,24766998.93
2012-10-03,16106741.8
2012-10-04,15271707.38
2012-10-05,33228261.01
2012-10-06,24796072.5
2012-10-07,21317193.08
2012-10-08,20762635.04
2012-10-09,16120563.69
2012-10-10,10515213.09
2012-10-11,14803622.37
2012-10-12,31292764.59
2012-10-13,32177921.0
2012-10-14,16656288.9
2012-10-15,9879422.51
2012-10-16,32704584.82
2012-10-17,41364824.29
2012-10-18,39977518.21
2012-10-19,31646724.04
2012-10-20,31399206.09
2012-10-21,27066001.54
2012-10-22,26170674.43
2012-10-23,30058470.86
2012-10-24,22322529.39
2012-10-25,16128767.38
2012-10-26,10769148.15
2012-10-27,17071040.2
2012-10-28,10215420.48
2012-10-29,10666169.6
2012-10-30,28922178.37
2012-10-31,57234022.81
2012-11-01,28658200.81
2012-11-02,9460273.66
2012-11-03,20188964.17
2012-11-04,23771462.18
2012-11-05,24410413.98
2012-11-06,20348944.39
2012-11-07,20118825.57
2012-11-08,14244680.36
2012-11-09,9314630.68
2012-11-10,4967430.04
2012-11-11,4483457.8
2012-11-12,5235334.45
2012-11-13,9208435.66
2012-11-14,14520351.15
2012-11-15,29121434.04
2012-11-16,41641992.16
2012-11-17,31044241.41
2012-11-18,23891170.54
2012-11-19,16315940.15
2012-11-20,18418764.1
2012-11-21,10672186.47
2012-11-22,16971180.32
2012-11-23,13792567.87
2012-11-24,14261974.08
2012-11-25,10107438.96
2012-11-26,13855918.15
2012-11-27,17248912.81
2012-11-28,23152888.93
2012-11-29,14827923.51
2012-11-30,9845758.84
2012-12-01,7739802.64
2012-12-02,12512959.09
2012-12-03,21903753.91
2012-12-04,31377834.65
2012-12-05,36767218.84
2012-12-06,43441094.53
2012-12-07,28099032.42
2012-12-08,13414905.06
2012-12-09,18887841.15
2012-12-10,13661231.71
2012-12-11,21558160.54
2012-12-12,48089022.64
2012-12-13,51435762.17
2012-12-14,39725280.42
2012-12-15,22190745.2
2012-12-16,24268180.29
2012-12-17,23692215.04
2012-12-18,31365448.89
2012-12-19,14932975.76
2012-12-20,13026748.21
2012-12-21,22140517.71
2012-12-22,18570702.68
2012-12-23,11738801.79
2012-12-24,13962036.52
2012-12-25,7972028.03
2012-12-26,8322791.88
2012-12-27,10865157.81
2012-12-28,14130600.1
2012-12-29,13093151.24
2012-12-30,10090997.03
2012-12-31,18082263.39
2013-01-01,19879923.74
2013-01-02,25575041.42
2013-01-03,23384941.63
2013-01-04,31009953.31
2013-01-05,27577814.2
2013-01-06,14628761.03
2013-01-07,19562410.19
2013-01-08,28492587.47
2013-01-09,23156480.9
2013-01-10,18951969.69
2013-01-11,18570239.61
2013-01-12,14108582.36
2013-01-13,12420154.85
2013-01-14,15437221.35
2013-01-15,29551047.98
2013-01-16,32429373.33
2013-01-17,27170122.47
2013-01-18,26010722.58
2013-01-19,25164868.28
2013-01-20,18584089.27
2013-01-21,19219072.7
2013-01-22,24823983.31
2013-01-23,42144001.22
2013-01-24,28964989.57
2013-01-25,26542226.41
2013-01-26,23240344.8
2013-01-27,25609502.32
2013-01-28,30432524.57
2013-01-29,46416001.75
2013-01-30,51745598.3
2013-01-31,31914487.33
2013-02-01,37425016.57
2013-02-02,26963323.32
